"","Date","LU0231483743","Date4","LU0243957239","Date3","HK0000065125","Date2","LU0261952682","Date1","LU0823388615"
"572","2016-03-17 08:00:00",20.6229,"2016-03-17 08:00:00",19.34,"2016-03-17 08:00:00",191.25,"2016-03-17 08:00:00",10.48,"2016-03-17 08:00:00",92.41
"573","2016-03-18 08:00:00",20.635,"2016-03-18 08:00:00",19.4,"2016-03-18 08:00:00",192.92,"2016-03-18 08:00:00",10.54,"2016-03-18 08:00:00",92.73
"574","2016-03-21 08:00:00",20.6549,"2016-03-21 08:00:00",19.43,"2016-03-21 08:00:00",193.56,"2016-03-21 08:00:00",10.51,"2016-03-21 08:00:00",92.73
"575","2016-03-22 08:00:00",20.7255,"2016-03-22 08:00:00",19.37,"2016-03-22 08:00:00",193.48,"2016-03-22 08:00:00",10.51,"2016-03-22 08:00:00",92.62
"576","2016-03-23 08:00:00",20.605,"2016-03-23 08:00:00",19.42,"2016-03-23 08:00:00",192.58,"2016-03-23 08:00:00",10.49,"2016-03-23 08:00:00",92.5
"577","2016-03-24 08:00:00",20.4022,"2016-03-24 08:00:00",19.36,"2016-03-24 08:00:00",190.48,"2016-03-24 08:00:00",10.29,"2016-03-24 08:00:00",92.01
"578","2016-03-25 08:00:00",NA,"2016-03-25 08:00:00",NA,"2016-03-25 08:00:00",NA,"2016-03-25 08:00:00",10.29,"2016-03-25 08:00:00",NA
"579","2016-03-28 08:00:00",NA,"2016-03-28 08:00:00",NA,"2016-03-28 08:00:00",NA,"2016-03-28 08:00:00",10.29,"2016-03-28 08:00:00",NA
"580","2016-03-29 08:00:00",20.3462,"2016-03-29 08:00:00",19.32,"2016-03-29 08:00:00",190.77,"2016-03-29 08:00:00",10.36,"2016-03-29 08:00:00",91.74
"581","2016-03-30 08:00:00",20.7229,"2016-03-30 08:00:00",19.38,"2016-03-30 08:00:00",194.73,"2016-03-30 08:00:00",10.49,"2016-03-30 08:00:00",92.09
"582","2016-03-31 08:00:00",20.7724,"2016-03-31 08:00:00",19.34,"2016-03-31 08:00:00",194.93,"2016-03-31 08:00:00",10.36,"2016-03-31 08:00:00",92.22
"583","2016-04-01 08:00:00",20.6007,"2016-04-01 08:00:00",19.27,"2016-04-01 08:00:00",192.52,"2016-04-01 08:00:00",10.18,"2016-04-01 08:00:00",92.24
"584","2016-04-04 08:00:00",20.5925,"2016-04-04 08:00:00",19.33,"2016-04-04 08:00:00",NA,"2016-04-04 08:00:00",10.21,"2016-04-04 08:00:00",92.4
"585","2016-04-05 08:00:00",20.4069,"2016-04-05 08:00:00",19.25,"2016-04-05 08:00:00",190.36,"2016-04-05 08:00:00",9.966,"2016-04-05 08:00:00",92.18
"586","2016-04-06 08:00:00",20.3584,"2016-04-06 08:00:00",19.25,"2016-04-06 08:00:00",190.76,"2016-04-06 08:00:00",10.03,"2016-04-06 08:00:00",92.42
"587","2016-04-07 08:00:00",20.43,"2016-04-07 08:00:00",19.26,"2016-04-07 08:00:00",191.37,"2016-04-07 08:00:00",9.913,"2016-04-07 08:00:00",92.34
"588","2016-04-08 08:00:00",20.4521,"2016-04-08 08:00:00",19.29,"2016-04-08 08:00:00",191.72,"2016-04-08 08:00:00",10.05,"2016-04-08 08:00:00",92.5
"589","2016-04-11 08:00:00",20.6297,"2016-04-11 08:00:00",19.32,"2016-04-11 08:00:00",192.58,"2016-04-11 08:00:00",10.1,"2016-04-11 08:00:00",92.59
"590","2016-04-12 08:00:00",20.6942,"2016-04-12 08:00:00",19.3,"2016-04-12 08:00:00",192.97,"2016-04-12 08:00:00",10.16,"2016-04-12 08:00:00",92.8
"591","2016-04-13 08:00:00",21.1782,"2016-04-13 08:00:00",19.42,"2016-04-13 08:00:00",198.12,"2016-04-13 08:00:00",10.49,"2016-04-13 08:00:00",93.31
"592","2016-04-14 08:00:00",21.3359,"2016-04-14 08:00:00",19.51,"2016-04-14 08:00:00",199.65,"2016-04-14 08:00:00",10.57,"2016-04-14 08:00:00",93.49
"593","2016-04-15 08:00:00",21.3716,"2016-04-15 08:00:00",19.56,"2016-04-15 08:00:00",199.5,"2016-04-15 08:00:00",10.54,"2016-04-15 08:00:00",93.43
"594","2016-04-18 08:00:00",21.1767,"2016-04-18 08:00:00",19.58,"2016-04-18 08:00:00",198.07,"2016-04-18 08:00:00",10.58,"2016-04-18 08:00:00",93.36
"595","2016-04-19 08:00:00",21.3756,"2016-04-19 08:00:00",19.66,"2016-04-19 08:00:00",200.05,"2016-04-19 08:00:00",10.75,"2016-04-19 08:00:00",93.86
"596","2016-04-20 08:00:00",21.3008,"2016-04-20 08:00:00",19.72,"2016-04-20 08:00:00",198.21,"2016-04-20 08:00:00",10.86,"2016-04-20 08:00:00",94.11
"597","2016-04-21 08:00:00",21.4873,"2016-04-21 08:00:00",19.75,"2016-04-21 08:00:00",201.5,"2016-04-21 08:00:00",10.89,"2016-04-21 08:00:00",94.06
"598","2016-04-22 08:00:00",21.4786,"2016-04-22 08:00:00",19.79,"2016-04-22 08:00:00",200.09,"2016-04-22 08:00:00",10.85,"2016-04-22 08:00:00",94.04
"599","2016-04-25 08:00:00",21.4661,"2016-04-25 08:00:00",19.8,"2016-04-25 08:00:00",198.33,"2016-04-25 08:00:00",10.77,"2016-04-25 08:00:00",93.92
"600","2016-04-26 08:00:00",21.3776,"2016-04-26 08:00:00",19.78,"2016-04-26 08:00:00",199.04,"2016-04-26 08:00:00",10.79,"2016-04-26 08:00:00",94.01
"601","2016-04-27 08:00:00",21.4491,"2016-04-27 08:00:00",19.79,"2016-04-27 08:00:00",198.04,"2016-04-27 08:00:00",10.83,"2016-04-27 08:00:00",94.16
"602","2016-04-28 08:00:00",21.4419,"2016-04-28 08:00:00",19.78,"2016-04-28 08:00:00",197.96,"2016-04-28 08:00:00",10.82,"2016-04-28 08:00:00",94.4
"603","2016-04-29 08:00:00",21.319,"2016-04-29 08:00:00",19.78,"2016-04-29 08:00:00",195.69,"2016-04-29 08:00:00",10.5,"2016-04-29 08:00:00",94.28
"604","2016-05-02 08:00:00",21.3105,"2016-05-02 08:00:00",19.75,"2016-05-02 08:00:00",NA,"2016-05-02 08:00:00",10.54,"2016-05-02 08:00:00",94.21
"605","2016-05-03 08:00:00",21.1468,"2016-05-03 08:00:00",19.64,"2016-05-03 08:00:00",192.48,"2016-05-03 08:00:00",10.34,"2016-05-03 08:00:00",93.87
"606","2016-05-04 08:00:00",20.9797,"2016-05-04 08:00:00",19.61,"2016-05-04 08:00:00",191.32,"2016-05-04 08:00:00",10.21,"2016-05-04 08:00:00",93.61
"607","2016-05-05 08:00:00",NA,"2016-05-05 08:00:00",19.61,"2016-05-05 08:00:00",190.87,"2016-05-05 08:00:00",10.25,"2016-05-05 08:00:00",NA
"608","2016-05-06 08:00:00",20.6014,"2016-05-06 08:00:00",19.55,"2016-05-06 08:00:00",188.02,"2016-05-06 08:00:00",10.25,"2016-05-06 08:00:00",93.18
"609","2016-05-09 08:00:00",20.5766,"2016-05-09 08:00:00",19.59,"2016-05-09 08:00:00",188.27,"2016-05-09 08:00:00",10.31,"2016-05-09 08:00:00",93.09
"610","2016-05-10 08:00:00",20.5719,"2016-05-10 08:00:00",19.61,"2016-05-10 08:00:00",189.5,"2016-05-10 08:00:00",10.41,"2016-05-10 08:00:00",93.24
"611","2016-05-11 08:00:00",20.4812,"2016-05-11 08:00:00",19.56,"2016-05-11 08:00:00",188.44,"2016-05-11 08:00:00",10.34,"2016-05-11 08:00:00",93.45
"612","2016-05-12 08:00:00",20.3943,"2016-05-12 08:00:00",19.62,"2016-05-12 08:00:00",187.08,"2016-05-12 08:00:00",10.26,"2016-05-12 08:00:00",93.5
"613","2016-05-13 08:00:00",20.2159,"2016-05-13 08:00:00",19.56,"2016-05-13 08:00:00",185.65,"2016-05-13 08:00:00",10.35,"2016-05-13 08:00:00",93.39
"614","2016-05-16 08:00:00",NA,"2016-05-16 08:00:00",19.56,"2016-05-16 08:00:00",187.1,"2016-05-16 08:00:00",10.34,"2016-05-16 08:00:00",NA
"615","2016-05-17 08:00:00",20.5092,"2016-05-17 08:00:00",19.6,"2016-05-17 08:00:00",189.11,"2016-05-17 08:00:00",10.29,"2016-05-17 08:00:00",93.62
"616","2016-05-18 08:00:00",20.3547,"2016-05-18 08:00:00",19.6,"2016-05-18 08:00:00",186.75,"2016-05-18 08:00:00",10.36,"2016-05-18 08:00:00",93.59
"617","2016-05-19 08:00:00",20.3306,"2016-05-19 08:00:00",19.58,"2016-05-19 08:00:00",185.57,"2016-05-19 08:00:00",10.23,"2016-05-19 08:00:00",93.24
"618","2016-05-20 08:00:00",20.3234,"2016-05-20 08:00:00",19.61,"2016-05-20 08:00:00",186.77,"2016-05-20 08:00:00",10.38,"2016-05-20 08:00:00",93.51
"619","2016-05-23 08:00:00",20.3096,"2016-05-23 08:00:00",19.62,"2016-05-23 08:00:00",186.66,"2016-05-23 08:00:00",10.31,"2016-05-23 08:00:00",93.54
"620","2016-05-24 08:00:00",20.3161,"2016-05-24 08:00:00",19.69,"2016-05-24 08:00:00",186.51,"2016-05-24 08:00:00",10.58,"2016-05-24 08:00:00",93.79
"621","2016-05-25 08:00:00",20.634,"2016-05-25 08:00:00",19.8,"2016-05-25 08:00:00",190.64,"2016-05-25 08:00:00",10.76,"2016-05-25 08:00:00",94.08
"622","2016-05-26 08:00:00",20.6846,"2016-05-26 08:00:00",19.86,"2016-05-26 08:00:00",190.66,"2016-05-26 08:00:00",10.8,"2016-05-26 08:00:00",94.19
"623","2016-05-27 08:00:00",20.7825,"2016-05-27 08:00:00",19.9,"2016-05-27 08:00:00",192.43,"2016-05-27 08:00:00",10.83,"2016-05-27 08:00:00",94.15
"624","2016-05-30 08:00:00",20.807,"2016-05-30 08:00:00",19.9,"2016-05-30 08:00:00",193.21,"2016-05-30 08:00:00",10.87,"2016-05-30 08:00:00",94.19
"625","2016-05-31 08:00:00",21.0569,"2016-05-31 08:00:00",19.89,"2016-05-31 08:00:00",194.79,"2016-05-31 08:00:00",10.78,"2016-05-31 08:00:00",94.17
"626","2016-06-01 08:00:00",20.9896,"2016-06-01 08:00:00",19.86,"2016-06-01 08:00:00",194.59,"2016-06-01 08:00:00",10.69,"2016-06-01 08:00:00",94
"627","2016-06-02 08:00:00",21.0134,"2016-06-02 08:00:00",19.88,"2016-06-02 08:00:00",195.34,"2016-06-02 08:00:00",10.69,"2016-06-02 08:00:00",94.13
"628","2016-06-03 08:00:00",21.0408,"2016-06-03 08:00:00",19.9,"2016-06-03 08:00:00",196.32,"2016-06-03 08:00:00",10.56,"2016-06-03 08:00:00",94.25
"629","2016-06-06 08:00:00",21.0472,"2016-06-06 08:00:00",19.85,"2016-06-06 08:00:00",197.19,"2016-06-06 08:00:00",10.59,"2016-06-06 08:00:00",94.54
"630","2016-06-07 08:00:00",21.1911,"2016-06-07 08:00:00",19.92,"2016-06-07 08:00:00",200.17,"2016-06-07 08:00:00",10.72,"2016-06-07 08:00:00",94.89
"631","2016-06-08 08:00:00",21.1519,"2016-06-08 08:00:00",19.95,"2016-06-08 08:00:00",199.5,"2016-06-08 08:00:00",10.65,"2016-06-08 08:00:00",95.24
"632","2016-06-09 08:00:00",21.1568,"2016-06-09 08:00:00",19.96,"2016-06-09 08:00:00",NA,"2016-06-09 08:00:00",10.55,"2016-06-09 08:00:00",95.18
"633","2016-06-10 08:00:00",20.8784,"2016-06-10 08:00:00",19.88,"2016-06-10 08:00:00",197.06,"2016-06-10 08:00:00",10.27,"2016-06-10 08:00:00",94.87
"634","2016-06-13 08:00:00",20.4697,"2016-06-13 08:00:00",19.77,"2016-06-13 08:00:00",192.66,"2016-06-13 08:00:00",10.07,"2016-06-13 08:00:00",94.54
"635","2016-06-14 08:00:00",20.3851,"2016-06-14 08:00:00",19.64,"2016-06-14 08:00:00",191.54,"2016-06-14 08:00:00",9.869,"2016-06-14 08:00:00",93.93
"636","2016-06-15 08:00:00",20.3457,"2016-06-15 08:00:00",19.61,"2016-06-15 08:00:00",192.46,"2016-06-15 08:00:00",9.987,"2016-06-15 08:00:00",94.16
"637","2016-06-16 08:00:00",20.0942,"2016-06-16 08:00:00",19.59,"2016-06-16 08:00:00",188.99,"2016-06-16 08:00:00",9.948,"2016-06-16 08:00:00",93.78
"638","2016-06-17 08:00:00",20.205,"2016-06-17 08:00:00",19.62,"2016-06-17 08:00:00",190.28,"2016-06-17 08:00:00",10.06,"2016-06-17 08:00:00",94.02
"639","2016-06-20 08:00:00",20.3222,"2016-06-20 08:00:00",19.76,"2016-06-20 08:00:00",193.08,"2016-06-20 08:00:00",10.39,"2016-06-20 08:00:00",94.61
"640","2016-06-21 08:00:00",20.39,"2016-06-21 08:00:00",19.82,"2016-06-21 08:00:00",194.4,"2016-06-21 08:00:00",10.49,"2016-06-21 08:00:00",94.62
"641","2016-06-22 08:00:00",20.5692,"2016-06-22 08:00:00",19.87,"2016-06-22 08:00:00",196.54,"2016-06-22 08:00:00",10.53,"2016-06-22 08:00:00",94.78
"642","2016-06-23 08:00:00",NA,"2016-06-23 08:00:00",19.87,"2016-06-23 08:00:00",197,"2016-06-23 08:00:00",10.73,"2016-06-23 08:00:00",NA
"643","2016-06-24 08:00:00",20.0839,"2016-06-24 08:00:00",19.62,"2016-06-24 08:00:00",191.62,"2016-06-24 08:00:00",9.802,"2016-06-24 08:00:00",93.88
"644","2016-06-27 08:00:00",20.0575,"2016-06-27 08:00:00",19.39,"2016-06-27 08:00:00",191.63,"2016-06-27 08:00:00",9.53,"2016-06-27 08:00:00",93.14
"645","2016-06-28 08:00:00",20.0148,"2016-06-28 08:00:00",19.37,"2016-06-28 08:00:00",191.16,"2016-06-28 08:00:00",9.748,"2016-06-28 08:00:00",93.45
"646","2016-06-29 08:00:00",20.1829,"2016-06-29 08:00:00",19.55,"2016-06-29 08:00:00",193.7,"2016-06-29 08:00:00",10.01,"2016-06-29 08:00:00",94.28
"647","2016-06-30 08:00:00",20.4398,"2016-06-30 08:00:00",19.62,"2016-06-30 08:00:00",196.79,"2016-06-30 08:00:00",10.12,"2016-06-30 08:00:00",94.59
"648","2016-07-01 08:00:00",20.4432,"2016-07-01 08:00:00",19.71,"2016-07-01 08:00:00",NA,"2016-07-01 08:00:00",10.19,"2016-07-01 08:00:00",94.98
"649","2016-07-04 08:00:00",20.6998,"2016-07-04 08:00:00",19.78,"2016-07-04 08:00:00",198.62,"2016-07-04 08:00:00",10.12,"2016-07-04 08:00:00",95.08
"650","2016-07-05 08:00:00",20.6741,"2016-07-05 08:00:00",19.71,"2016-07-05 08:00:00",196.08,"2016-07-05 08:00:00",9.945,"2016-07-05 08:00:00",95.1
"651","2016-07-06 08:00:00",20.5087,"2016-07-06 08:00:00",19.6,"2016-07-06 08:00:00",193.71,"2016-07-06 08:00:00",9.765,"2016-07-06 08:00:00",95.05
"652","2016-07-07 08:00:00",20.6342,"2016-07-07 08:00:00",19.64,"2016-07-07 08:00:00",195.67,"2016-07-07 08:00:00",9.831,"2016-07-07 08:00:00",95.41
"653","2016-07-08 08:00:00",20.6201,"2016-07-08 08:00:00",19.68,"2016-07-08 08:00:00",194.81,"2016-07-08 08:00:00",10.04,"2016-07-08 08:00:00",95.86
"654","2016-07-11 08:00:00",20.8163,"2016-07-11 08:00:00",19.8,"2016-07-11 08:00:00",197.42,"2016-07-11 08:00:00",10.2,"2016-07-11 08:00:00",96.52
"655","2016-07-12 08:00:00",21.0858,"2016-07-12 08:00:00",19.93,"2016-07-12 08:00:00",200.95,"2016-07-12 08:00:00",10.37,"2016-07-12 08:00:00",97.07
"656","2016-07-13 08:00:00",21.1683,"2016-07-13 08:00:00",20.01,"2016-07-13 08:00:00",201.95,"2016-07-13 08:00:00",10.35,"2016-07-13 08:00:00",96.83
"657","2016-07-14 08:00:00",21.3632,"2016-07-14 08:00:00",20.04,"2016-07-14 08:00:00",203.82,"2016-07-14 08:00:00",10.48,"2016-07-14 08:00:00",97.11
"658","2016-07-15 08:00:00",21.5138,"2016-07-15 08:00:00",20.04,"2016-07-15 08:00:00",204.43,"2016-07-15 08:00:00",10.46,"2016-07-15 08:00:00",97.04
"659","2016-07-18 08:00:00",21.616,"2016-07-18 08:00:00",20.06,"2016-07-18 08:00:00",205.31,"2016-07-18 08:00:00",10.43,"2016-07-18 08:00:00",97
"660","2016-07-19 08:00:00",21.5672,"2016-07-19 08:00:00",20.03,"2016-07-19 08:00:00",204.06,"2016-07-19 08:00:00",10.36,"2016-07-19 08:00:00",96.99
"661","2016-07-20 08:00:00",21.7382,"2016-07-20 08:00:00",20.09,"2016-07-20 08:00:00",205.66,"2016-07-20 08:00:00",10.49,"2016-07-20 08:00:00",97.13
"662","2016-07-21 08:00:00",21.82,"2016-07-21 08:00:00",20.08,"2016-07-21 08:00:00",207.02,"2016-07-21 08:00:00",10.5,"2016-07-21 08:00:00",97.24
"663","2016-07-22 08:00:00",21.683,"2016-07-22 08:00:00",20.13,"2016-07-22 08:00:00",206.53,"2016-07-22 08:00:00",10.51,"2016-07-22 08:00:00",97.24
"664","2016-07-25 08:00:00",21.6556,"2016-07-25 08:00:00",20.16,"2016-07-25 08:00:00",206.57,"2016-07-25 08:00:00",10.51,"2016-07-25 08:00:00",97.23
"665","2016-07-26 08:00:00",21.6818,"2016-07-26 08:00:00",20.14,"2016-07-26 08:00:00",207.91,"2016-07-26 08:00:00",10.53,"2016-07-26 08:00:00",96.99
"666","2016-07-27 08:00:00",21.6951,"2016-07-27 08:00:00",20.17,"2016-07-27 08:00:00",208.51,"2016-07-27 08:00:00",10.61,"2016-07-27 08:00:00",96.9
"667","2016-07-28 08:00:00",21.7461,"2016-07-28 08:00:00",20.14,"2016-07-28 08:00:00",208.04,"2016-07-28 08:00:00",10.49,"2016-07-28 08:00:00",96.78
"668","2016-07-29 08:00:00",21.5579,"2016-07-29 08:00:00",20.14,"2016-07-29 08:00:00",205.6,"2016-07-29 08:00:00",10.58,"2016-07-29 08:00:00",96.68
"669","2016-08-01 08:00:00",21.6747,"2016-08-01 08:00:00",20.15,"2016-08-01 08:00:00",207.78,"2016-08-01 08:00:00",10.49,"2016-08-01 08:00:00",96.63
"670","2016-08-02 08:00:00",21.6781,"2016-08-02 08:00:00",20.06,"2016-08-02 08:00:00",NA,"2016-08-02 08:00:00",10.28,"2016-08-02 08:00:00",96.42
"671","2016-08-03 08:00:00",21.58,"2016-08-03 08:00:00",20.01,"2016-08-03 08:00:00",205.27,"2016-08-03 08:00:00",10.29,"2016-08-03 08:00:00",96.46
"672","2016-08-04 08:00:00",21.7064,"2016-08-04 08:00:00",20.06,"2016-08-04 08:00:00",206.1,"2016-08-04 08:00:00",10.37,"2016-08-04 08:00:00",96.89
"673","2016-08-05 08:00:00",21.8513,"2016-08-05 08:00:00",20.15,"2016-08-05 08:00:00",208.69,"2016-08-05 08:00:00",10.52,"2016-08-05 08:00:00",97.19
"674","2016-08-08 08:00:00",22.0312,"2016-08-08 08:00:00",20.24,"2016-08-08 08:00:00",211.5,"2016-08-08 08:00:00",10.56,"2016-08-08 08:00:00",97.39
"675","2016-08-09 08:00:00",22.0064,"2016-08-09 08:00:00",20.29,"2016-08-09 08:00:00",211.3,"2016-08-09 08:00:00",10.72,"2016-08-09 08:00:00",97.74
"676","2016-08-10 08:00:00",21.9691,"2016-08-10 08:00:00",20.35,"2016-08-10 08:00:00",211.55,"2016-08-10 08:00:00",10.68,"2016-08-10 08:00:00",97.81
"677","2016-08-11 08:00:00",22.0088,"2016-08-11 08:00:00",20.38,"2016-08-11 08:00:00",213.13,"2016-08-11 08:00:00",10.79,"2016-08-11 08:00:00",97.83
"678","2016-08-12 08:00:00",22.2171,"2016-08-12 08:00:00",20.4,"2016-08-12 08:00:00",214.44,"2016-08-12 08:00:00",10.77,"2016-08-12 08:00:00",97.9
"679","2016-08-15 08:00:00",NA,"2016-08-15 08:00:00",20.4,"2016-08-15 08:00:00",216.21,"2016-08-15 08:00:00",10.78,"2016-08-15 08:00:00",NA
"680","2016-08-16 08:00:00",22.3079,"2016-08-16 08:00:00",20.4,"2016-08-16 08:00:00",216.21,"2016-08-16 08:00:00",10.67,"2016-08-16 08:00:00",98.28
"681","2016-08-17 08:00:00",22.2857,"2016-08-17 08:00:00",20.34,"2016-08-17 08:00:00",215.12,"2016-08-17 08:00:00",10.55,"2016-08-17 08:00:00",98.29
"682","2016-08-18 08:00:00",22.3456,"2016-08-18 08:00:00",20.36,"2016-08-18 08:00:00",216.55,"2016-08-18 08:00:00",10.6,"2016-08-18 08:00:00",98.35
"683","2016-08-19 08:00:00",22.2544,"2016-08-19 08:00:00",20.34,"2016-08-19 08:00:00",215.39,"2016-08-19 08:00:00",10.5,"2016-08-19 08:00:00",98.35
"684","2016-08-22 08:00:00",22.1897,"2016-08-22 08:00:00",20.34,"2016-08-22 08:00:00",215.65,"2016-08-22 08:00:00",10.47,"2016-08-22 08:00:00",98.32
"685","2016-08-23 08:00:00",22.2255,"2016-08-23 08:00:00",20.39,"2016-08-23 08:00:00",215.52,"2016-08-23 08:00:00",10.59,"2016-08-23 08:00:00",98.45
"686","2016-08-24 08:00:00",22.2251,"2016-08-24 08:00:00",20.45,"2016-08-24 08:00:00",214.1,"2016-08-24 08:00:00",10.64,"2016-08-24 08:00:00",98.46
"687","2016-08-25 08:00:00",22.1706,"2016-08-25 08:00:00",20.42,"2016-08-25 08:00:00",213.69,"2016-08-25 08:00:00",10.57,"2016-08-25 08:00:00",98.41
"688","2016-08-26 08:00:00",22.2291,"2016-08-26 08:00:00",20.42,"2016-08-26 08:00:00",214.21,"2016-08-26 08:00:00",10.65,"2016-08-26 08:00:00",98.46
"689","2016-08-29 08:00:00",22.0705,"2016-08-29 08:00:00",20.43,"2016-08-29 08:00:00",213.93,"2016-08-29 08:00:00",10.61,"2016-08-29 08:00:00",98.49
"690","2016-08-30 08:00:00",22.2601,"2016-08-30 08:00:00",20.51,"2016-08-30 08:00:00",216.39,"2016-08-30 08:00:00",10.72,"2016-08-30 08:00:00",98.59
"691","2016-08-31 08:00:00",22.2864,"2016-08-31 08:00:00",20.55,"2016-08-31 08:00:00",216.19,"2016-08-31 08:00:00",10.7,"2016-08-31 08:00:00",98.53
"692","2016-09-01 08:00:00",22.4244,"2016-09-01 08:00:00",20.56,"2016-09-01 08:00:00",217.75,"2016-09-01 08:00:00",10.67,"2016-09-01 08:00:00",98.46
"693","2016-09-02 08:00:00",22.467,"2016-09-02 08:00:00",20.53,"2016-09-02 08:00:00",218.68,"2016-09-02 08:00:00",10.9,"2016-09-02 08:00:00",98.52
"694","2016-09-05 08:00:00",22.6713,"2016-09-05 08:00:00",20.61,"2016-09-05 08:00:00",221.8,"2016-09-05 08:00:00",10.89,"2016-09-05 08:00:00",98.57
"695","2016-09-06 08:00:00",22.8319,"2016-09-06 08:00:00",20.61,"2016-09-06 08:00:00",223.33,"2016-09-06 08:00:00",10.86,"2016-09-06 08:00:00",98.69
"696","2016-09-07 08:00:00",22.781,"2016-09-07 08:00:00",20.62,"2016-09-07 08:00:00",222.61,"2016-09-07 08:00:00",10.94,"2016-09-07 08:00:00",98.75
"697","2016-09-08 08:00:00",22.9667,"2016-09-08 08:00:00",20.64,"2016-09-08 08:00:00",224.14,"2016-09-08 08:00:00",10.91,"2016-09-08 08:00:00",98.76
"698","2016-09-09 08:00:00",23.0219,"2016-09-09 08:00:00",20.58,"2016-09-09 08:00:00",225.22,"2016-09-09 08:00:00",10.8,"2016-09-09 08:00:00",98.29
"699","2016-09-12 08:00:00",22.5172,"2016-09-12 08:00:00",20.37,"2016-09-12 08:00:00",217.8,"2016-09-12 08:00:00",10.66,"2016-09-12 08:00:00",97.98
