"","LU0168053600","LU0093666013","IE0004851022","LU0820562030","LU0578942376","LU0209137388","LU0365089902","LU0261952682","LU1775982595","LU0607514717","IE0000805634","GB0000804335","LU0913601281","LU0708994347","LU0348788117","LU0109395268","LU0011890265","LU0823388615","LU0093502762","HK0000288735","LU0823434583","LU0171293334","LU0352132103","LU0048597586","LU0154355936","LU0238205958","IE00B11XYX59","LU0314109678","LU1023056804","LU0256839274","LU0054237671","LU0028119526","LU0823431720","LU0028118809","LU0823414478","LU0820561909","LU0093669546","LU0011869814","LU0370787193","LU0943347566","LU0231483743","LU0231793349","LU0815945547","LU0823046494","HK0000176740","IE00B0MD9S72","LU0171289738","IE0034235188","LU0243957825","HK0000065125","IE00B12V2T05","IE0030165983","LU0171310443","LU0243957239","LU0728926402","LU0171305526","LU0607522496","LU0119176310","HK0000098423","LU0130103400","LU1046420714","LU0140363002","LU1046421795","LU0348805143","IE0003895053","LU0352132285","LU0229940001","IE00B3QK8V11","LU0211326755","LU0128525689"
"2016-06-24 08:00:00",9.74817,18.23,24.6865,6.38,9.27,18.72,159.35,9.802,111.82,3200,60.62,970.4846,6.65,5.55,52.57,5.32,43.86,93.88,23.889999,67.47,57.07,111.57,5.41,6.3609,18.419,18.96,37.44,8.09225,10.41,215.88,35.718,1099,90.48,15.95,75.26,6.22,11.07,3.0501,30.29,6.33,20.0839,20.55,9.36,334.29,77.79,9.62057,37.22,19.6818,17.2712,191.62,7.0324,28.39,15.6,19.62,5.02,32.11,15.23,20.7405,89.86,227.15,8.82,21.15,12.25,76.3823,418.8084,4.83,23.34,12.2589,16.6,24.71
"2016-06-27 08:00:00",9.70434,17.49,24.34553,6.27,9.16,18.58,160.9,9.53,111.49,3285,60.2,973.3874,6.53,5.51,52.21,5.28,44.82,93.14,22.969999,67.46,55.935,102.03,5.28,6.2479,18.435,19.01,37.45,8.05515,10.43,212.26,35.099,1146,89.42,15.19,72.81,6.11,11.09,3.1204,30.25,6.22,20.0575,19.98,9.36,326.05,77.31,9.62057,37.71,19.1594,17.2623,191.63,6.859,28.24,15.25,19.39,4.92,32.67,15.97,20.4804,89.9,216.68,8.69,20.08,11.73,75.98787,420.2158,4.76,23.57,12.1787,16.18,24.04
"2016-06-28 08:00:00",9.70434,17.91,24.91057,6.25,9.08,18.92,162.56,9.748,110.65,3288,60.58,973.3874,6.52,5.59,52.47,5.3,44.46,93.45,23.5,67.53,56.9975,106.35,5.3,6.3529,18.454,19.06,37.65,8.04282,10.53,211.44,35.658,1167,90.35,15.37,75.01,6.1,11.13,3.089,30.31,6.22,20.0148,20.49,9.36,336.55,77.35,9.6731,38.12,19.6163,17.2647,191.16,7.0395,28.14,15.27,19.37,5.1,31.94,16.14,20.447,89.93,219.94,8.81,20.51,11.9,76.32314,421.2601,4.74,23.76,12.3276,16.49,24.53
"2016-06-29 08:00:00",9.75694,18.33,25.65097,6.3,9.12,19.31,164.63,10.01,112.66,3349,61.59,987.9011,6.56,5.68,53.29,5.34,45.03,94.28,23.879999,68.47,57.9375,109.38,5.31,6.5027,18.517,19.17,38.06,8.15026,10.68,215.46,36.446,1188,92.21,15.82,77.33,6.15,11.15,3.1398,30.42,6.25,20.1829,20.76,9.36,349.61,77.57,9.77614,38.94,20.0027,17.3238,193.7,7.1662,28.43,15.49,19.55,5.32,32.63,16.37,20.7404,89.92,224.71,8.97,21.02,12.14,77.44728,424.0164,4.75,24.12,12.489,16.85,25.02
"2016-06-30 08:00:00",9.77447,18.53,25.92375,6.34,9.2,19.33,166.31,10.12,114.78,3358,62.37,998.5445,6.6,5.68,54.15,5.35,44.89,94.59,23.99,69.54,58.605,110.31,5.32,6.5607,18.516,19.18,38.16,8.28691,10.83,219.19,36.845,1224,92.26,15.95,77.82,6.18,11.18,3.1368,30.46,6.3,20.4398,20.99,9.36,356.14,77.51,9.80271,39.63,20.2685,17.3423,196.79,7.1974,28.7,15.66,19.62,5.43,32.89,16.86,20.7458,89.95,226.63,9.08,21.22,12.23,78.46295,428.3681,4.75,24.25,12.5351,16.99,25.22
"2016-07-01 08:00:00",9.80922,18.7,26.32317,6.39,9.22,19.6,168.09,10.19,115.86,3379,62.36,1021.7665,6.65,5.68,NA,5.36,45.16,94.98,24.33,NA,58.925,112.49,5.32,6.6236,18.58,19.24,38.42,8.30388,10.9,221.39,37.175,1226,92.02,16.02,78.45,6.24,11.19,3.1657,30.58,6.35,20.4432,21.09,NA,357.78,NA,9.87355,40.75,20.3052,17.3877,NA,7.2395,28.84,15.76,19.71,5.42,33.84,16.91,20.8093,NA,228.42,9.14,21.41,12.37,78.8278,NA,4.74,24.28,12.5592,17.09,25.37
"2016-07-04 08:00:00",9.81802,18.5,26.31343,NA,9.26,19.53,170.52,10.12,116.87,3399,62.88,1024.6692,NA,5.67,54.87,5.37,45.5,95.08,24.200001,70.1,NA,110.15,5.38,6.6286,18.585,19.27,NA,8.36564,10.99,221.52,37.185,1225,93.04,16.09,NA,NA,11.19,3.1898,30.64,NA,20.6998,21.15,NA,359.04,77.62,NA,40.86,NA,17.4322,198.62,7.2544,28.91,15.73,19.78,5.45,35.33,16.9,20.8629,90.01,227.28,9.14,21.19,12.34,79.32084,431.6373,4.78,24.6,12.5633,17.04,25.32
"2016-07-05 08:00:00",9.81802,18.12,25.83607,6.38,9.26,19.46,170.02,9.945,116.81,3387,62.39,1016.9286,6.65,5.63,54.63,5.36,45.09,95.1,23.799999,69.43,58.54,107.33,5.35,6.5627,18.654,19.43,38.55,8.27793,10.9,217.81,36.795,1212,92.05,15.79,76.9,6.23,11.2,3.2124,30.65,6.34,20.6741,20.92,9.38,350.04,77.4,9.90897,40.61,20.0446,17.4337,196.08,7.1655,28.8,15.59,19.71,5.33,35.28,16.87,20.8418,90.02,222.31,9.04,20.78,12.14,78.76863,429.146,4.8,24.68,12.4955,16.78,24.92
"2016-07-06 08:00:00",9.80043,17.75,25.40742,6.37,9.25,19.37,169.69,9.765,116.21,3340,61.37,994.6742,6.64,5.6,54.05,5.35,44.82,95.05,23.42,68.63,58.995,105.27,5.34,6.4967,18.678,19.42,38.52,8.16752,10.79,215.15,36.406,1196,91.92,15.25,76.77,6.21,11.21,3.1806,30.62,6.33,20.5087,20.76,9.38,346.49,77.32,9.90012,40.25,19.9769,17.4558,193.71,7.0678,28.56,15.56,19.6,5.26,36.33,16.88,20.7868,90.04,219.85,8.94,20.46,12.1,77.90088,427.3828,4.78,24.5,12.4614,16.61,24.75
"2016-07-07 08:00:00",9.80922,17.99,25.74839,6.42,9.26,19.31,169.82,9.831,117.51,3319,62.26,1010.1555,6.68,5.6,54.59,5.35,44.89,95.41,23.76,69.17,59.205,107.98,5.35,6.5627,18.67,19.37,38.6,8.26767,10.92,217.43,36.776,1174,92.69,15.56,76.29,6.26,11.2,3.1617,30.62,6.37,20.6342,20.87,9.38,345.32,77.42,9.91783,40.72,20.0614,17.4488,195.67,7.1855,28.71,15.75,19.64,5.25,35.93,16.43,20.7896,90.1,221.35,9.03,20.63,12.24,78.57142,429.9503,4.8,24.8,12.4947,16.7,24.84
"2016-07-08 08:00:00",9.80922,18.42,26.10885,6.44,9.29,19.39,169.42,10.04,117.51,3281,62.12,1017.8962,6.71,5.65,54.48,5.36,44.65,95.86,24.01,68.96,60.0725,108.33,5.35,6.5897,18.676,19.4,38.79,8.23185,10.89,216.82,36.975,1154,93.68,15.7,77.23,6.28,11.22,3.1259,30.67,6.4,20.6201,21.13,9.38,355.73,77.42,9.97096,41.34,20.347,17.4638,194.81,7.1973,28.7,15.9,19.68,5.42,35.69,16.25,20.7912,90.11,224.79,9.09,20.94,12.43,78.32489,429.2485,4.81,24.82,12.5614,16.89,25.17
"2016-07-11 08:00:00",9.84441,18.71,26.5375,6.5,9.35,19.62,172.75,10.2,118.99,3389,63.37,1038.2154,6.76,5.71,55.23,5.38,45.52,96.52,24.360001,69.94,60.2475,110.84,5.36,6.6856,18.73,19.48,39.02,8.34216,11.08,220.47,37.574,1182,94.74,16.01,77.27,6.34,11.22,3.1722,30.71,6.45,20.8163,21.26,9.38,360.11,77.57,10.02409,42.1,20.5156,17.515,197.42,7.3083,29,16.19,19.8,5.48,36.58,16.35,20.8023,90.14,228.97,9.21,21.28,12.63,79.29126,433.0274,4.81,25.14,12.6351,17.12,25.43
"2016-07-12 08:00:00",9.87081,18.99,26.74208,6.54,9.41,19.75,174.22,10.37,118.84,3521,64.3,1043.0533,6.81,5.75,55.71,5.41,46.69,97.07,24.65,70.98,60.55,113.21,5.39,6.7595,18.689,19.45,39,8.49133,11.2,224.88,38.053,1211,95.65,16.51,79.37,6.38,11.18,3.1816,30.76,6.5,21.0858,21.68,9.37,362.78,77.56,10.02409,42.16,20.739,17.5354,200.95,7.433,29.25,16.26,19.93,5.55,36.18,16.53,20.9466,90.14,233.39,9.29,21.57,12.78,80.08013,434.9091,4.84,25.62,12.663,17.39,25.76
"2016-07-13 08:00:00",9.8884,18.89,26.58621,6.56,9.46,19.85,174.87,10.35,119.63,3471,64.62,1034.345,6.83,5.75,56.02,5.42,46.55,96.83,24.76,71.36,60.4,113.62,5.42,6.7475,18.691,19.49,39.06,8.48897,11.22,224.73,37.963,1175,95.88,16.7,78.52,6.4,11.21,3.2274,30.86,6.52,21.1683,21.64,9.37,364.04,77.64,10.03294,41.44,20.7648,17.5578,201.95,7.4056,29.37,16.34,20.01,5.57,36.41,15.87,20.9987,90.14,234.25,9.29,21.53,12.75,80.57317,434.6422,4.85,25.67,12.6453,17.34,25.71
"2016-07-14 08:00:00",9.906,19.08,27.04409,6.58,9.43,19.92,175.86,10.48,119.36,3485,64.94,1033.3775,6.85,5.79,56.23,5.43,46.1,97.11,24.959999,71.74,60.66,114.12,5.43,6.8145,18.695,19.47,39.03,8.54737,11.24,225.94,38.402,1181,97.37,16.75,78.94,6.42,11.2,3.2218,30.89,6.54,21.3632,21.89,9.37,372.78,77.7,10.03294,42.2,20.8848,17.6009,203.82,7.4981,29.45,16.35,20.04,5.74,35.58,15.86,21.0376,90.16,235.98,9.33,21.7,12.87,80.81969,436.296,4.85,25.67,12.7345,17.5,25.93
"2016-07-15 08:00:00",9.91479,19.03,27.02461,6.6,9.46,19.78,175.33,10.46,119.74,3471,65.35,1026.6044,6.86,5.8,56.27,5.43,45.73,97.04,24.809999,72.35,60.58,113.31,5.42,6.8345,18.682,19.46,39.01,8.60351,11.36,224.42,38.532,1153,97.36,16.59,78.73,6.43,11.17,3.2236,30.89,6.55,21.5138,21.59,9.38,370.11,77.66,10.02409,42.11,20.8778,17.5973,204.43,7.468,29.44,16.35,20.04,5.69,35.87,15.43,21.063,90.19,235.83,9.38,21.63,12.83,81.27329,437.3506,4.86,25.82,12.6827,17.48,25.85
"2016-07-18 08:00:00",9.91479,19.06,27.20971,6.59,9.46,19.87,173.87,10.43,119.78,3470,64.82,1035.3126,6.86,5.82,56.3,5.43,45.79,97,24.75,72.43,60.7725,113.6,5.42,6.8565,18.67,19.43,38.97,8.62403,11.4,226.41,38.611,1153,97.52,16.68,78.54,6.42,11.17,3.2348,30.94,6.55,21.616,21.42,9.37,375.28,77.58,10.01523,42.18,20.9008,17.5983,205.31,7.3617,29.49,16.46,20.06,5.78,35.59,15.45,21.0773,90.22,236.83,9.44,21.64,12.93,81.36204,438.3502,4.86,25.78,12.6204,17.52,25.91
"2016-07-19 08:00:00",9.906,18.99,NA,6.6,9.46,19.83,175.49,10.36,119.94,3519,64.75,1036.2802,6.87,5.81,56.31,5.43,46.21,96.99,24.77,72.01,60.6775,112.64,5.42,6.8315,18.69,19.45,39,8.6047,11.38,224.79,38.581,1166,97.53,16.5,77.99,6.43,11.18,3.2349,30.97,6.55,21.5672,21.26,9.38,375.1,77.68,10.02409,42.93,20.9613,17.6064,204.06,7.3098,29.48,16.57,20.03,5.75,35.67,15.56,21.0711,90.25,235.39,9.42,21.52,12.94,81.05635,437.9213,4.88,25.83,12.5514,17.43,25.73
"2016-07-20 08:00:00",9.91479,19.17,27.57016,6.6,9.46,20.02,177.03,10.49,119.35,3520,63.7,1044.0209,6.87,5.83,56.45,5.44,46.05,97.13,24.950001,72.2,61.1575,113.53,5.42,6.8585,18.688,19.44,39.04,8.68274,11.45,228.6,38.801,1187,97.84,16.75,77.96,6.43,11.17,3.2198,30.99,6.56,21.7382,21.23,9.38,377.13,78.05,10.03294,42.85,21.058,17.6177,205.66,7.2777,29.59,16.72,20.09,5.8,34.34,15.77,21.0876,90.19,237.5,9.49,21.74,13.05,81.00705,438.6107,4.88,26.04,12.5608,17.54,25.85
"2016-07-21 08:00:00",9.92359,19.19,27.58965,6.63,9.47,20.04,177.1,10.5,120.88,3539,63.61,1035.3126,6.89,5.8,56.6,5.45,46.44,97.24,24.99,72.42,60.9875,113.65,5.38,6.8624,18.69,19.44,39.02,8.75348,11.44,227.97,38.851,1180,97.81,16.74,77.22,6.46,11.18,3.246,31.03,6.58,21.82,21.06,9.38,376.6,78.04,10.02409,43.11,20.9919,17.6092,207.02,7.2177,29.63,16.74,20.08,5.76,34.26,15.71,21.1224,90.23,237.78,9.5,21.68,13.02,81.26344,439.1123,4.84,25.96,12.5454,17.52,25.85
"2016-07-22 08:00:00",9.92359,19.16,27.51171,6.62,9.48,20.14,179.13,10.51,121.47,3505,63.43,1044.0209,6.89,5.83,56.62,5.46,46.13,97.24,25.049999,72.41,61.245,112.46,5.38,6.8395,18.706,19.46,39.07,8.73098,11.45,227.13,38.731,1165,96.83,16.72,77.2,6.45,11.18,3.2369,31.06,6.57,21.683,20.94,9.38,376.91,78.05,10.0418,43.19,20.9057,17.634,206.53,7.1607,29.58,16.64,20.13,5.75,34.4,15.54,NA,90.23,237.08,9.49,21.73,13,81.12538,438.9471,4.86,26.1,12.5228,17.52,25.83
"2016-07-25 08:00:00",9.93239,19.13,27.49223,6.63,9.48,20.21,181.22,10.51,121.81,3503,63.9,1047.8912,6.9,5.79,56.43,5.46,46.1,97.23,25.139999,72.06,61.165,113.25,5.35,6.8335,18.727,19.37,39.04,8.72615,11.42,229.98,38.571,1162,96.85,16.79,75.41,6.46,11.19,3.2248,31.2,6.58,21.6556,21.06,9.38,373.38,78.02,10.03294,43.33,20.8737,17.6552,206.57,7.1683,29.62,16.79,20.16,5.71,33.85,15.48,21.1543,90.24,236.92,9.48,21.71,13.02,81.24371,439.1701,4.83,25.95,12.4939,17.44,25.76
"2016-07-26 08:00:00",9.93239,19.15,27.49223,6.64,9.47,20.23,179.97,10.53,121.73,3463,62.86,1048.8588,6.91,5.75,56.59,5.46,46.12,96.99,25.24,72.36,61.1125,113.83,5.33,6.8874,18.745,19.52,38.87,8.76246,11.5,229.4,38.791,1152,96.1,16.67,75.91,6.47,11.19,3.2224,31.08,6.59,21.6818,21,9.39,372.41,78.18,9.98867,42.97,20.9412,17.6734,207.91,7.0761,NA,16.85,20.14,5.72,33.97,15.62,21.1426,90.26,238.26,9.53,21.74,13.06,81.67759,440.5157,4.82,25.97,12.471,17.43,25.79
"2016-07-27 08:00:00",9.94119,19.3,27.38506,6.65,9.45,20.15,181.31,10.61,121.47,3509,63.18,1061.4373,6.92,5.75,56.96,5.46,46.5,96.9,25.450001,72.49,61.3025,115,5.39,6.9164,18.737,19.43,38.88,8.77449,11.54,230.36,38.951,1160,95.78,16.9,75.08,6.48,11.21,3.2228,31.14,6.6,21.6951,21.2,9.39,372.16,78.21,9.98867,43.11,20.9823,17.6685,208.51,7.1152,29.69,17.05,20.17,5.73,34.81,15.57,21.1421,90.27,239.34,9.55,21.85,13.12,82.06217,442.1411,4.84,25.79,12.4794,17.5,25.9
"2016-07-28 08:00:00",9.93239,19.14,26.79079,6.63,9.45,20.25,182.78,10.49,122.66,3461,63.38,1060.4698,6.89,5.73,57.1,5.46,46.73,96.78,25.309999,72.91,61.5525,115.28,5.4,6.9284,18.781,19.46,38.86,8.75456,11.58,229.74,39.01,1154,95.11,16.72,74.97,6.46,11.23,3.2138,31.14,6.58,21.7461,21.21,9.39,370.11,78.45,9.98867,42.34,20.9101,17.7006,208.04,7.1429,29.64,16.89,20.14,5.75,35.81,15.59,21.1438,90.31,238.22,9.53,21.67,13.17,81.99314,443.4109,4.83,25.88,12.5237,17.4,25.79
"2016-07-29 08:00:00",9.8796,19.36,26.86873,6.64,9.44,20.5,183.5,10.58,122.64,3493,63.2,1059.5022,6.9,5.73,56.77,5.46,47.8,96.68,25.26,72.38,61.665,115.55,5.4,6.9204,18.779,19.47,38.89,8.65343,11.52,228.84,38.98,1169,94.72,16.71,76,6.46,11.24,3.3307,31.18,6.59,21.5579,21.34,9.4,377.03,78.79,9.99752,42.65,20.9301,17.6927,205.6,7.1421,29.62,16.8,20.14,5.93,35.49,16.02,21.119,90.34,240.52,9.52,21.74,13.23,81.41134,442.6605,4.79,25.37,12.6244,17.46,25.98
"2016-08-01 08:00:00",9.9523,19.23,NA,6.64,9.44,20.55,183.28,10.49,122.64,3493,NA,1063.3725,6.9,5.72,57.3,5.47,47.77,96.63,25.190001,73.43,61.9275,115.23,5.39,6.982,18.813,19.49,38.9,8.75328,11.65,229.84,39.344,1168,94.71,16.51,73.53,6.47,11.24,3.3554,31.2,6.59,21.6747,21.35,9.4,372.96,78.74,9.99752,43,NA,17.7309,207.78,NA,NA,16.82,20.15,5.85,35.94,16.17,21.0238,90.36,239.26,9.55,21.62,13.26,82.49605,NA,4.79,25.66,NA,17.43,25.92
"2016-08-02 08:00:00",9.94348,18.81,26.80054,6.63,9.43,20.46,181.96,10.28,123.82,3444,63.63,1049.8264,6.89,5.69,57.09,5.46,47.15,96.42,24.959999,NA,61.5025,116.34,5.35,6.92,18.771,19.45,38.81,8.75634,11.6,226.35,38.974,1158,93.01,16.29,73.84,6.46,11.22,3.3373,31.12,6.58,21.6781,21.16,9.4,370.14,NA,9.97096,42.3,20.7598,17.6841,NA,7.099,29.63,16.72,20.06,5.82,36.66,16.1,20.9835,NA,235.07,9.46,21.35,13.09,82.2298,445.7285,4.73,25.33,12.6143,17.29,25.75
"2016-08-03 08:00:00",9.93466,18.91,26.59595,6.6,9.4,20.15,179.45,10.29,123.73,3356,62.88,1032.4099,6.86,5.7,56.47,5.46,47.1,96.46,24.75,72.74,61.6875,115.83,5.34,6.876,18.76,19.4,38.71,8.64643,11.43,225.85,38.735,1126,93.3,16.25,75.16,6.43,11.22,3.251,31.11,6.55,21.58,21.03,9.4,374.58,78.81,9.94439,41.77,20.7639,17.6491,205.27,7.0498,29.46,16.57,20.01,5.83,36.3,15.75,20.974,90.39,235.16,9.42,21.41,13.08,81.17469,443.0255,4.76,25.31,12.5501,17.29,25.74
"2016-08-04 08:00:00",9.96113,19.12,27.29738,6.62,9.42,20.16,180.08,10.37,123.97,3373,63.3,1041.1181,6.88,5.73,56.74,5.48,47.82,96.89,24.82,72.93,61.71,115.76,5.37,6.905,18.774,19.48,38.96,8.69181,11.52,226.18,38.924,1104,95.02,16.39,75.41,6.44,11.25,3.2799,31.21,6.57,21.7064,21.23,9.4,381.17,78.76,10.01523,43.54,20.8324,17.6567,206.1,7.1826,29.51,16.71,20.06,5.96,36.69,15.43,20.9733,90.4,236.38,9.43,21.55,13.16,81.51981,443.1957,4.79,25.45,12.6137,17.39,25.83
"2016-08-05 08:00:00",9.97877,19.38,27.63836,6.64,9.45,20.19,183.7,10.52,123.64,3389,64.31,1049.8264,6.9,5.78,57.41,5.49,47.67,97.19,25.209999,73.64,62.2375,116.13,5.37,6.987,18.812,19.5,39.09,8.79511,11.69,227.29,39.304,1081,96.96,16.48,76.28,6.47,11.25,3.2436,31.22,6.59,21.8513,21.36,9.4,383.39,78.52,10.0418,44.17,21.0373,17.7042,208.69,7.2132,29.61,17.01,20.15,6.03,36.07,15.15,21.0264,90.42,239.51,9.56,21.78,13.38,82.74257,446.3408,4.8,25.9,12.6463,17.54,26.02
"2016-08-08 08:00:00",9.99642,19.49,27.90139,6.66,9.5,20.21,185.66,10.56,123.76,3412,65.14,1061.4373,6.93,5.82,57.95,5.5,47.85,97.39,25.26,74.39,62.0875,116.12,5.39,7.035,18.792,19.55,39.23,8.94439,11.8,228.41,39.564,1079,98.45,16.74,77.34,6.49,11.27,3.2812,31.25,6.61,22.0312,21.59,9.4,385.55,78.58,10.08608,44.77,21.0557,17.7024,211.5,7.3408,29.79,17.05,20.24,6.02,36.05,14.92,21.2262,90.47,241.36,9.61,21.85,13.4,83.73851,449.2166,4.83,26.26,12.7194,17.65,26.16
"2016-08-09 08:00:00",10.02289,19.74,28.14495,6.66,9.51,20.19,185.26,10.72,122.74,3448,65.65,1071.1132,6.93,5.85,58.03,5.51,48.5,97.74,25.450001,74.52,62.0875,116.14,5.41,7.059,18.815,19.61,39.32,8.94764,11.79,228.64,39.713,1091,98.2,16.74,77.1,6.49,11.27,3.3332,31.29,6.61,22.0064,21.74,9.4,389.09,78.72,10.10379,45.21,21.1313,17.716,211.3,7.3842,29.85,17.05,20.29,6.1,36.18,15.11,21.2652,90.48,243.23,9.63,22.02,13.46,83.75824,448.8455,4.83,26.2,12.8052,17.73,26.31
"2016-08-10 08:00:00",10.04053,19.71,27.98907,6.67,9.55,20.3,182.23,10.68,123.43,3454,65.75,1077.8862,6.93,5.86,58.25,5.52,48.81,97.81,25.540001,74.76,61.8575,116.74,5.43,7.056,18.85,19.67,39.41,8.96965,11.81,231.04,39.773,1100,97.36,16.77,76.46,6.5,11.29,3.3492,31.34,6.62,21.9691,21.77,9.41,388.1,79.03,10.13035,45.14,21.1076,17.7494,211.55,7.3659,29.93,16.95,20.35,6.06,36.92,15.37,21.2974,90.5,243.96,9.58,22.03,13.39,83.79768,449.7864,4.82,25.99,12.851,17.71,26.34
"2016-08-11 08:00:00",10.04936,19.88,28.09624,6.67,9.56,20.18,181.64,10.79,122.11,3454,65.5,1088.5296,6.93,5.88,58.45,5.52,48.76,97.83,25.65,74.71,62.14,117.22,5.42,7.085,18.865,19.66,39.38,9.06259,11.78,230.84,39.963,1100,97.62,16.83,77.84,6.5,11.29,3.3475,31.35,6.62,22.0088,21.88,9.42,395.84,79.09,10.1215,45.35,21.2608,17.7703,213.13,7.4003,30.03,16.98,20.38,6.16,36.89,15.36,21.3159,90.5,245.33,9.63,22.15,13.46,84.11323,450.955,4.82,26.02,12.8716,17.81,26.48
"2016-08-12 08:00:00",10.04936,19.93,28.33979,6.68,9.56,20.25,181.15,10.77,123.19,3459,66.13,1092.4,6.94,5.84,58.44,5.53,48.63,97.9,25.690001,74.87,62.055,117.85,5.42,7.098,18.872,19.71,39.52,9.14161,11.86,232.39,40.073,1101,97.91,16.96,78.17,6.51,11.3,3.3704,31.36,6.62,22.2171,21.87,9.42,393.85,79.08,10.15692,46.16,21.2451,17.7534,214.44,7.4175,30.08,16.95,20.4,6.12,37.04,15.27,21.3557,90.53,246.03,9.66,22.08,13.44,84.34002,450.429,4.82,26.06,12.8615,17.8,26.48
"2016-08-15 08:00:00",10.05818,19.98,28.47618,NA,NA,NA,NA,10.78,122.96,3459,66.63,1100.1406,NA,5.86,NA,5.53,NA,NA,NA,75.17,NA,NA,5.48,7.146,NA,19.74,39.6,NA,NA,NA,40.353,1101,NA,16.96,NA,NA,11.29,NA,31.34,NA,NA,22.02,NA,NA,79.16,10.17463,NA,21.3469,17.7534,216.21,7.5159,30.14,NA,20.4,NA,NA,15.27,NA,90.56,NA,9.68,22.09,13.6,NA,452.6816,4.86,26.09,12.9053,17.9,26.63
"2016-08-16 08:00:00",10.067,19.85,28.23263,6.7,9.59,20.02,181.44,10.67,123.48,3388,67.36,1096.2703,6.95,5.85,58.88,5.53,48.72,98.28,25.57,75.19,61.9975,117.89,5.51,7.117,18.91,19.75,39.65,9.2236,11.95,230.78,40.173,1095,98.42,16.85,78.94,6.53,11.26,3.3371,31.32,6.65,22.3079,22.07,9.43,394.26,79.2,10.19234,46.12,21.2052,17.7676,216.21,7.4978,30.15,16.95,20.4,6.05,36.12,15.5,21.4213,90.55,246.26,9.64,21.98,13.58,85.10917,452.9657,4.85,25.91,12.9131,17.86,26.63
"2016-08-17 08:00:00",10.067,19.66,27.79423,6.69,9.61,19.88,180.96,10.55,122.22,3405,66.7,1083.6917,6.94,5.83,58.88,5.53,48.77,98.29,25.32,74.89,61.9475,117.27,5.47,7.075,18.879,19.75,39.63,9.19223,11.92,229.15,39.973,1080,97.93,16.69,79.14,6.51,11.26,3.3692,31.33,6.63,22.2857,22.23,9.43,391.94,79.13,10.18348,45.1,21.2192,17.7486,215.12,7.5139,30.07,16.81,20.34,6.03,35.39,15.17,21.4259,90.55,245.51,9.62,21.79,13.43,84.69502,450.4929,4.81,25.92,12.8585,17.79,26.53
"2016-08-18 08:00:00",10.067,19.85,27.89165,6.7,9.61,20.07,183.31,10.6,122,3355,67.22,1076.9187,6.95,5.82,59.8,5.54,48.5,98.35,25.469999,75.26,62.0425,119.58,5.45,7.131,18.917,19.78,39.73,9.25567,11.96,229.82,40.353,1071,97.85,16.74,80.71,6.52,11.28,3.3101,31.37,6.64,22.3456,22.33,9.43,393.19,79.26,10.21005,45.23,21.295,17.7651,216.55,7.5477,30.07,16.81,20.36,5.98,35.74,15.1,21.4244,90.55,246.85,9.7,21.97,13.58,85.56277,452.523,4.77,25.86,12.8907,17.86,26.69
"2016-08-19 08:00:00",10.067,19.65,27.80397,6.7,9.62,19.93,183.31,10.5,122.02,3359,66.56,1076.9187,6.95,5.82,59.51,5.54,49.11,98.35,25.24,74.83,62.0625,118.1,5.45,7.083,18.921,19.78,39.7,9.24521,11.87,228.89,40.073,1061,97.45,16.63,80.03,6.52,11.25,3.3179,31.34,6.64,22.2544,22.21,9.43,392.21,79.04,10.20119,44.98,21.2591,17.7786,215.39,7.4968,30.03,16.81,20.34,5.96,35.49,14.99,21.4281,90.54,246.93,9.69,21.8,13.67,85.31625,451.4027,4.78,25.8,12.8526,17.79,26.59
"2016-08-22 08:00:00",10.07582,19.64,27.61887,6.7,9.62,19.97,181.82,10.47,121.94,3379,66.14,1077.8862,6.95,5.81,59.15,5.54,49.18,98.32,25.299999,74.42,62.105,118.56,5.39,7.034,18.902,19.79,39.65,9.24077,11.83,230.87,39.753,1065,97.28,16.63,79.03,6.53,11.27,3.3258,31.38,6.65,22.1897,22.15,9.42,387.16,79.07,10.19234,44.71,21.2639,17.7708,215.65,7.4818,30.08,16.84,20.34,5.87,34.36,15,21.4429,90.55,246.68,9.65,21.78,13.61,85.14862,450.9789,4.73,25.79,12.8235,17.75,26.53
"2016-08-23 08:00:00",10.07582,19.84,27.59939,6.72,9.62,20.16,181.62,10.59,123.08,3357,66.35,1081.7566,6.98,5.79,59.26,5.54,48.93,98.45,25.549999,74.4,62.3675,120.3,5.39,7.063,18.909,19.8,39.71,9.2165,11.89,231.14,39.913,1073,97.87,16.82,79.62,6.54,11.26,3.323,31.39,6.66,22.2255,22.15,9.43,385.47,79.17,10.20119,44.66,21.3376,17.7949,215.52,7.4865,30.14,16.95,20.39,5.87,34.45,15.16,21.4547,90.52,248.54,9.7,21.98,13.73,85.28667,451.3459,4.73,25.58,12.8398,17.81,26.58
"2016-08-24 08:00:00",10.08465,19.93,27.39481,6.73,9.63,20.04,182.61,10.64,123.21,3389,66.15,1078.8538,6.98,5.79,59.26,5.55,49.19,98.46,25.49,74,61.8675,120.4,5.37,7.035,18.917,19.8,39.68,9.18946,11.79,231.58,39.723,1077,97.22,17.09,79.04,6.54,11.26,3.3339,31.4,6.66,22.2251,22.07,9.43,382.16,79,10.20119,43.31,21.2188,17.8116,214.1,7.4398,30.19,17.03,20.45,5.82,33.29,15.21,21.4686,90.48,248.05,9.66,22.06,13.65,85.20779,450.2851,4.73,25.74,12.6874,17.81,26.53
