"","IE0030016244","LU0640798830","LU1046421878","LU0028119013","LU0123357419","LU0048622798","LU0055114457","HK0000194255","LU0050427557","LU0261959422","LU0111491626","IE0000830129","LU0742537680","LU0353647653","LU0367025839","LU0122376428","LU0386018732","LU0050372472","LU0261952419","LU0532244745","LU0125727601","LU0823389423","LU0072462343","LU0011963328","LU0172157280","LU0717748213","LU0132414144","LU0011963674","IE0004868828","LU0367024519","LU0745992734","IE00B3YQ9180","LU0237698757","LU1775951525","LU1046420557","LU0261952922","LU0161332480","IE00B62P4Q86","IE00B4YN5X00","LU0052588471","IE00B237VG42","LU0048574536","LU0823413587","LU0011850392","LU0048621717","LU0119750205","LU0149503202","LU0794788066","LU0794787928","LU0971552673","LU0348825331","GB0030655780","LU0982800228","LU0396313180","LU0354059684","GB00B3B9VC56","LU0307460401","LU1775955435","GB00B3B9V927","LU0265550359","LU0871640040","LU1023057109","LU0428352859","LU1046420987","LU0314106062","IE00B3Y5VT74","LU0252652382","IE00B464Q616","LU1023062109","LU0196876865"
"2018-05-02 08:00:00",20.14,13.232,14.2,25.21,18.4,6.794,26.68,85.32,35.983,22.85,43.80205,102.29,13.67,14.09,9.10927,19.4,0.9669,28.85,23.86,8.54,71.14,71.99,45.46,41.2539,33.62,12.8166,44.6642,516.6172,185.03408,9.04,7.77,150.03,15.35,9.36,14.85,10.9956,36358,70.81,9747.02,18.086,34.44,57.819,700.33,100.68,2.893,19.3,26.92,8.4069,8.7185,10.15,65.82,45.9373,9.53,20.6778,13.343,2.817,13.919,93.59,205.2,13.6,6.3,17.87,9.182,9.264,0.822,10.5,29.87,7.7576,15.25,1.6243
"2018-05-03 08:00:00",20,13.066,14.11,25.17,18.5,6.807,25.81,85.16,35.255,22.84,43.51261,101.08,13.56,14.02,9.09961,19.32,0.9675,28.88,23.61,8.51,70.89,71.67,44.97,41.5069,33.89,12.7987,44.3682,,183.93304,9.09,7.77,151.24,15.36,9.27,14.7,10.9961,35699,70.76,9630.87,18.047,34.28,57.945,692.98,100.82,2.885,19.28,26.72,8.4153,8.727,10.12,65.02,46.0266,9.5,20.5893,13.293,2.811,13.88,93.04,205.8,13.53,6.3,17.68,9.186,9.236,0.81692,10.49,29.64,7.7576,15.2,1.6259
"2018-05-04 08:00:00",19.94,12.999,14.25,25.17,18.33,6.798,25.64,84.83,35.423,22.96,43.80205,100.15,13.69,14.09,9.09961,19.29,0.9661,28.88,23.82,8.48,71.4,71.76,44.73,41.339,33.97,12.7849,44.1571,,182.69313,9.01,7.75,150.3,15.43,9.2,14.87,10.9966,36247,70.66,9587.37,18.116,34.16,58.197,695.94,99.82,2.901,19.3,26.71,8.4415,8.7532,10.1,64.71,46.1159,9.52,20.4247,13.267,2.802,13.718,92.55,205.4,13.53,6.29,17.54,9.172,9.25,0.81682,10.49,29.61,7.7482,15.27,1.6065
"2018-05-07 08:00:00",,13.156,14.4,25.25,18.47,6.8,25.89,84.65,34.98,23.16,44.02396,,13.76,14.22,9.14791,19.8,0.966,28.89,24.06,8.47,71.94,71.56,45.02,41.4214,34.39,12.7768,44.0965,517.1064,,9.08,7.74,,15.54,9.2,14.9,10.9979,36319,,,18.214,,58.293,697.84,99.7,2.922,19.4,26.95,8.4186,8.7286,10.13,65.18,,9.54,20.3317,13.354,,13.815,92.55,,13.65,6.3,17.79,9.157,9.27,0.82395,10.49,29.52,7.7294,15.43,1.6071
"2018-05-08 08:00:00",20.1,13.237,14.37,25.33,18.48,6.798,25.46,84.56,34.479,23.27,43.89853,100.99,13.7,14.22,9.17689,19.22,0.9632,28.82,24.03,8.44,71.62,70.86,45.17,41.5041,34,12.7557,44.0743,518.6233,182.76257,9.08,7.73,151.27,15.58,9.31,14.98,10.9984,36428,70.75,9854.84,18.175,34.39,58.342,699.25,99.08,2.926,19.46,26.9,8.4269,8.7359,10.14,66.03,46.2548,9.53,20.4382,13.36,2.822,13.811,92.43,207.7,13.57,6.3,17.92,9.14,9.259,0.82044,10.46,29.49,7.7106,15.46,1.5875
"2018-05-09 08:00:00",20.12,13.329,14.41,25.46,18.65,6.794,26.05,84.47,34.685,23.41,44.20727,101.4,13.72,14.3,9.13825,19.98,0.9629,28.8,24.09,8.42,72.14,70.72,45.31,41.5838,34.43,12.7453,43.7272,517.1098,183.30813,9.16,7.72,151.45,15.62,9.29,14.99,10.9989,36179,70.66,9924.26,18.195,34.44,58.681,702.28,100.48,2.947,19.56,26.91,8.4216,8.7293,10.19,66.32,46.5625,9.53,20.4265,13.388,2.824,13.786,91.68,207.1,13.62,6.28,18.04,9.091,9.264,0.82904,10.45,29.48,7.7012,15.55,1.6093
"2018-05-10 08:00:00",20.25,,14.51,25.46,18.65,6.798,26.27,84.59,35.609,23.45,,101.93,13.84,14.3,9.13825,,,,24.34,8.45,,,,,,12.7453,,,182.91136,9.16,,152.29,15.71,9.36,15.1,10.9993,36306,70.71,9969.96,18.234,34.62,58.933,,,2.95,19.56,26.91,8.4216,8.7293,,,46.5625,9.56,,,2.837,,91.37,208.1,,,,,9.285,,10.5,29.49,7.7012,,
"2018-05-11 08:00:00",20.43,13.573,14.48,25.64,19.17,6.807,26.57,85.01,35.354,23.44,44.15903,102.81,13.88,14.29,9.24451,20.05,0.9662,28.82,24.37,8.47,72.22,71.66,45.74,41.7785,35.41,12.7295,44.0589,525.5948,185.33166,9.42,7.72,152.44,15.66,9.44,15.17,10.9998,36822,70.77,10037.82,18.264,34.86,58.952,712.02,102.35,2.96,19.74,27.31,8.4308,8.7374,10.22,67.07,46.6418,9.56,20.5759,13.547,2.864,13.78,92.15,209.9,13.81,6.3,18.29,9.14,9.291,0.83842,10.51,29.37,7.72,15.63,1.658
"2018-05-14 08:00:00",20.51,13.726,14.43,25.59,19.11,6.8,26.51,85.31,34.911,23.44,44.13008,103.8,13.91,14.28,9.26383,20.24,0.9664,28.77,24.61,8.48,72.31,71.55,46.26,41.836,35.52,12.7605,44.119,529.4707,184.43892,9.39,7.73,153.58,15.67,9.48,15.22,11.0012,37087,70.81,10152.16,18.234,35.05,59.088,711.79,102.46,2.949,19.7,27.4,8.4362,8.7419,10.2,67.68,46.4334,9.57,20.6447,13.575,2.871,13.696,92.44,210.2,13.82,6.31,18.5,9.143,9.294,0.83783,10.5,29.26,7.7294,15.57,1.6632
"2018-05-15 08:00:00",20.44,13.585,14.4,25.64,19.3,6.771,25.54,85.07,34.174,23.43,44.21692,102.64,13.81,14.31,9.20587,20.08,0.9617,28.72,24.51,8.48,72.03,70.63,45.58,41.7211,35.08,12.7885,44.0534,526.8967,182.72289,9.48,7.72,153.52,15.53,9.4,15.11,11.0017,36934,70.81,10099.08,18.204,34.87,59.078,699.87,100.87,2.96,19.79,27.47,8.4386,8.7435,10.21,67.58,46.6418,9.55,20.5416,13.454,2.881,13.61,92.4,211.6,13.67,6.32,18.28,9.097,9.28,0.82855,10.45,29.44,7.72,15.56,1.614
"2018-05-16 08:00:00",20.29,13.674,14.46,25.68,19.39,6.771,25.65,84.96,34.577,23.6,44.11079,102.39,13.78,14.31,9.10927,20.19,0.9614,28.69,24.77,8.47,72.31,70.7,45.71,41.9044,36.12,12.7923,43.7787,527.2815,183.57595,9.52,7.72,154.22,15.53,9.37,15.14,11.0022,36951,70.7,10072.78,18.155,34.73,59.233,706.51,101.71,2.95,19.81,27.38,8.4197,8.7231,10.18,67.26,46.4334,9.54,20.4077,13.488,2.877,13.542,91.87,212.4,13.72,6.31,18.35,9.074,9.271,0.83089,10.45,29.49,7.7106,15.67,1.6384
"2018-05-17 08:00:00",20.32,13.536,14.58,25.8,19.56,6.752,25.41,84.87,33.977,23.81,44.40023,101.66,13.8,14.41,9.08029,20.52,0.9606,28.64,24.81,8.47,72.92,70.47,45.27,41.7149,36.2,12.8132,43.8454,529.0675,183.24861,9.6,7.71,154.41,15.44,9.32,15.21,11.0027,37327,70.7,10047.82,18.204,34.75,58.971,700.92,101.39,2.972,19.85,27.55,8.4158,8.7183,10.2,67.2,46.5426,9.55,20.2964,13.495,2.898,13.504,92.07,213.6,13.7,6.33,18.22,9.052,9.277,0.83285,10.44,29.47,7.7012,15.7,1.629
"2018-05-18 08:00:00",20.37,13.536,14.57,25.76,19.91,6.764,25.05,84.77,32.836,23.87,44.22656,101.88,13.77,14.42,9.06097,20.57,0.9587,28.61,25.03,8.47,72.62,69.87,45.41,41.7516,35.78,12.8129,43.6776,531.046,182.48483,9.77,7.71,154.53,15.43,9.31,15.19,11.0032,37272,70.69,10039.52,18.145,34.77,58.652,695.38,100.52,2.966,19.91,27.6,8.418,8.7198,10.22,67.35,46.8105,9.54,20.2369,13.491,2.901,13.29,91.81,214.1,13.67,6.31,18.28,9.029,9.268,0.83197,10.43,29.27,7.7012,15.7,1.6126
"2018-05-21 08:00:00",20.35,,14.65,25.76,19.91,6.766,24.81,84.97,33.23,23.97,,101.83,13.81,14.49,9.06097,,,,25.18,8.48,,,,,,12.8129,,,183.05023,9.77,,154.74,15.49,9.29,15.29,11.0045,37519,70.63,10041.43,18.175,34.86,58.894,,,2.992,19.91,27.6,8.418,8.7198,,,46.8602,9.55,,,2.913,,91.49,216.2,,,,,9.282,,10.43,29.36,7.7012,,
"2018-05-22 08:00:00",20.46,,14.67,26.02,20,6.764,24.95,,33.682,23.97,44.50636,101.78,13.84,14.49,9.10927,20.69,0.9606,28.6,25.09,8.48,73.03,70.22,45.35,41.568,36.15,12.7872,43.5068,531.4992,182.28644,9.82,7.71,153.73,15.54,9.28,15.24,11.005,37443,70.61,10041.65,18.214,34.92,58.632,700.11,101.67,2.995,19.97,27.77,8.4166,8.7166,10.26,,46.9197,9.56,20.2632,13.565,2.932,13.221,91.38,216.7,13.78,6.31,18.23,9.018,9.284,0.84106,10.45,29.46,7.7106,15.79,1.6183
"2018-05-23 08:00:00",20.27,13.381,14.48,25.85,19.62,6.783,25.17,84.76,33.338,23.86,43.89853,101.21,13.68,14.34,9.09961,20.15,0.9582,28.6,25.1,8.49,72.35,70.1,44.94,41.3121,35.58,12.7614,43.7035,528.3863,182.09798,9.63,7.71,153.43,15.63,9.22,15.14,11.0055,36863,70.68,9942.5,18.066,34.71,58.245,696.6,100.03,2.956,19.88,27.6,8.4201,8.7192,10.16,67.27,46.5228,9.53,20.0839,13.486,2.91,13.048,91.67,216.8,13.67,6.31,17.97,9,9.258,0.82386,10.46,29.43,7.7294,15.62,1.575
"2018-05-24 08:00:00",20.32,13.397,14.41,25.86,19.49,6.801,25.95,84.71,32.728,23.87,43.53191,101.56,13.68,14.28,9.13825,19.93,0.9589,28.65,25.11,8.49,72.19,70.39,45.22,41.2017,35.38,12.7685,43.8565,521.6134,184.15127,9.57,7.71,153.95,15.57,9.25,15.07,11.006,36217,70.63,9949.21,18.027,34.82,58.361,695.33,99.59,2.925,19.9,27.75,8.4126,8.7109,10.16,67.43,46.7808,9.52,20.1842,13.501,2.937,13.163,91.84,218,13.67,6.3,18.04,9.022,9.254,0.82229,10.48,29.31,7.7388,15.62,1.5791
"2018-05-25 08:00:00",20.2,13.358,14.49,25.64,19.19,6.817,26.24,84.78,32.748,24.04,43.38719,101.66,13.67,14.27,9.13825,19.29,0.9581,28.64,25.21,8.5,72.28,70.5,45.38,41.1229,35.19,12.7659,43.9967,521.049,185.49037,9.42,7.72,153.56,15.72,9.25,15.05,11.0065,36220,70.62,9896.65,17.997,34.84,58.565,699.06,99.45,2.932,19.81,27.79,8.417,8.7148,10.1,67.31,46.8701,9.53,20.1333,13.51,2.941,13.404,92.15,219.3,13.67,6.3,17.97,9.042,9.257,0.81535,10.49,29.38,7.7482,15.66,1.5736
"2018-05-28 08:00:00",,13.35,14.42,25.67,18.63,6.82,26.97,84.7,31.774,24.01,43.18458,,13.62,14.24,9.14791,19.28,0.9587,28.63,25.23,8.5,72.21,70.54,45.65,41.0183,35.13,12.7561,44.0741,521.4809,,9.14,7.73,,15.77,9.31,15.11,11.008,36289,,,17.919,,58.497,698.85,100.42,2.918,19.82,27.69,8.4149,8.7104,10.05,67.67,,9.53,20.1433,13.513,,13.567,92.35,,13.66,6.3,18.03,9.092,9.257,0.81252,,29.41,,15.65,1.5845
"2018-05-29 08:00:00",19.95,13.254,14.26,25.36,18.59,6.857,26.72,84.57,31.273,23.78,42.44168,101.69,13.47,14.07,9.12859,19.29,0.9574,28.51,25.09,8.48,71.17,70.27,45.33,41.0126,35.07,12.7355,44.033,519.2473,188.26776,9.11,,152.68,15.87,9.22,14.98,11.0085,35779,70.53,9906.28,17.702,34.72,58.487,692.33,99.92,2.884,19.58,27.69,8.4131,8.7077,9.84,67.1,45.8579,9.5,20.0265,13.457,2.927,13.414,92.38,219.8,13.56,6.28,17.89,9.069,9.23,0.79737,10.5,29.17,7.7926,15.48,1.5766
"2018-05-30 08:00:00",19.89,13.115,14.36,25.5,18.59,6.84,26.77,84.06,31.371,23.73,42.71182,100.67,13.58,14.11,9.14791,19.56,0.9578,28.49,25.25,8.45,71.33,70.18,44.69,40.8633,34.7,12.7555,43.9354,510.1154,184.09175,9.12,7.73,151.49,15.84,9.07,14.96,11.009,35743,70.37,9807.08,17.771,34.54,58.526,689.28,99.81,2.893,19.62,27.54,8.389,8.6835,9.88,66.41,45.9472,9.5,19.9264,13.413,2.92,13.421,92.15,218.8,13.57,6.28,17.63,9.077,9.231,0.79747,10.48,29.13,7.7644,15.43,1.5797
"2018-05-31 08:00:00",20.16,13.309,14.24,25.68,19.14,6.847,26.45,84.12,31.371,23.75,42.3645,101.55,13.56,14.04,9.21553,19.74,0.9588,28.56,25.18,8.44,70.98,69.96,45.17,40.9687,35.1,12.7223,43.9112,515.9043,183.57595,9.38,7.71,152.2,15.85,9.16,14.98,11.0095,35627,70.43,9941.19,17.721,34.74,58.574,692.31,99.79,2.906,19.73,27.87,8.4038,8.6977,9.95,67.41,46.1754,9.5,20.0059,13.496,2.939,13.515,92.1,219.4,13.61,6.26,17.79,9.116,9.235,0.80372,10.47,29.12,7.7644,15.52,1.5781
"2018-06-01 08:00:00",20.19,13.362,14.37,25.67,18.99,6.83,26.61,84.17,30.978,23.95,42.8469,101.89,13.63,14.15,9.2057,19.79,0.9593,28.62,25.26,8.42,71.59,69.78,45.31,41.1797,35.24,12.7104,43.7191,514.7605,183.33789,9.31,7.69,152.13,15.9,9.21,15.17,11.0099,36111,70.47,9967.85,17.869,34.72,58.71,701.86,100.11,2.923,19.78,27.54,8.4081,8.7013,9.99,67.29,46.6175,9.51,20.0506,13.521,2.909,13.509,91.56,217.2,13.64,6.28,17.86,9.127,9.246,0.80978,10.46,29.24,7.7549,15.59,1.5776
"2018-06-04 08:00:00",,13.627,14.41,25.68,19.05,6.827,26.89,84.52,31.754,24.03,42.95303,,13.72,14.21,9.25435,19.9,0.9603,28.66,25.39,8.4,71.96,69.9,45.98,41.165,35.5,12.6743,43.5521,522.1726,,9.33,7.68,,15.98,9.21,15.23,11.0113,36546,,,17.958,,58.865,708.72,100.74,2.932,19.83,27.78,8.414,8.7049,10.06,68.28,46.7074,9.53,20.2841,13.615,2.931,13.468,91.56,217.9,13.73,6.29,18.22,9.132,9.263,0.8136,10.47,29.26,7.7455,15.66,1.5922
"2018-06-05 08:00:00",20.4,13.719,14.45,25.77,18.77,6.829,27.04,84.61,31.341,24.11,42.63464,103.6,13.69,14.17,9.26409,19.41,0.9586,28.64,25.41,8.39,72.01,69.62,46.11,41.1764,35.84,12.6225,43.656,523.4926,187.91067,9.2,7.67,152.38,16.04,9.4,15.22,11.0118,36476,70.6,10235.5,17.899,35.05,58.661,708.2,100.61,2.918,19.82,27.95,8.4204,8.712,10.06,68.71,47.1666,9.52,20.3435,13.62,2.922,13.394,91.39,217.5,13.72,6.3,18.32,9.133,9.255,0.81066,10.47,29.03,7.7361,15.77,1.5799
"2018-06-06 08:00:00",20.43,13.72,14.5,25.69,18.78,6.804,27.07,84.75,30.663,24.08,42.65394,104.49,13.76,14.13,9.28355,19.55,0.9602,28.5,25.45,8.4,71.99,69.61,46.23,41.549,36.09,12.6025,43.6192,521.5786,186.80963,9.21,7.66,153.47,15.9,9.44,15.32,11.0123,36627,70.63,10312.47,17.889,35.16,58.855,710.18,99.54,2.946,19.78,28.1,8.4277,8.7185,10,68.89,47.1566,9.52,20.3978,13.665,2.941,13.59,91.38,218,13.73,6.3,18.32,9.144,9.258,0.81232,10.45,29.07,7.7267,15.67,1.5826
"2018-06-07 08:00:00",20.55,13.796,14.48,25.68,18.89,6.814,27.16,84.88,29.335,23.97,42.74077,105.29,13.77,14.12,9.28355,19.8,0.9592,28.45,25.38,8.41,71.82,69.44,46.66,41.6988,36.16,12.6141,43.4863,527.218,185.88714,9.25,7.66,154.28,15.83,9.51,15.35,11.0128,36822,70.6,10390.04,17.889,35.34,59.291,707.62,99.97,2.953,19.82,28.23,8.4331,8.7232,10.03,69.39,47.2364,9.53,20.4539,13.73,2.971,13.695,91.27,219.7,13.82,6.3,18.48,9.13,9.265,0.8179,10.45,28.76,7.7361,15.68,1.5922
"2018-06-08 08:00:00",20.37,13.565,14.42,25.65,19.19,6.824,26.52,84.62,30.151,24.05,42.59605,103.71,13.72,14.09,9.26409,19.81,0.958,28.43,25.52,8.4,71.66,69.18,45.85,41.6816,35.62,12.5805,43.3827,525.9664,184.24054,9.4,7.68,154.17,15.93,9.37,15.28,11.0133,36584,70.63,10228.67,17.81,35.05,59.214,702.06,98.58,2.945,19.67,28.22,8.4432,8.7334,9.96,68.33,46.7174,9.52,20.2614,13.675,2.961,13.612,91.13,220,13.81,6.28,18.2,9.09,9.256,0.81203,10.44,29.05,7.7455,15.66,1.5557
"2018-06-11 08:00:00",20.48,13.612,14.49,25.69,19.06,6.814,26.63,84.54,30.515,24.18,43.0881,104.12,13.8,14.19,9.28355,19.75,0.9591,28.46,25.75,8.41,72.11,69.22,46.1,41.7276,35.65,12.6027,43.3643,527.6496,184.25046,9.34,7.67,154.28,15.92,9.41,15.34,11.0147,36920,70.65,10276.03,17.948,35.14,59.33,703.57,98.03,2.965,19.79,28.36,8.4421,8.7301,10.03,68.45,47.1466,9.53,20.1934,13.708,2.974,13.684,90.8,221.6,13.84,6.3,18.27,9.091,9.266,0.81692,10.43,28.97,7.7361,15.73,1.5574
"2018-06-12 08:00:00",20.51,13.695,14.51,25.75,19.11,6.813,26.63,84.57,30.574,24.27,43.05915,103.98,13.8,14.19,9.28355,19.83,0.9586,28.45,25.64,8.41,71.94,68.92,46.17,41.7349,35.37,12.5891,43.263,529.33,183.67514,9.36,7.66,154.35,15.94,9.41,15.35,11.0151,36662,70.68,10336.68,17.948,35.18,59.184,703.33,97.91,2.949,19.76,28.43,8.4495,8.7376,10.07,68.66,47.3762,9.54,20.2372,13.693,2.984,13.72,90.59,221.7,13.85,6.31,18.3,9.083,9.268,0.8177,10.43,29.04,7.7455,15.74,1.5495
"2018-06-13 08:00:00",20.5,13.609,14.64,25.69,18.95,6.818,26.61,84.48,30.378,24.35,42.93373,103.31,13.79,14.17,9.29328,19.6,0.958,28.5,25.7,8.42,72.29,68.72,45.68,41.6067,35.57,12.5875,43.0917,531.6121,182.71297,9.28,7.66,153.17,15.91,9.39,15.32,11.0156,36684,70.73,10259.26,17.968,35.09,58.855,701.12,97.74,2.946,19.82,28.46,8.4567,8.7439,10.06,68.2,47.5559,9.53,20.1147,13.692,2.983,13.702,90.32,222.6,13.86,6.31,18.15,9.069,9.263,0.81516,10.43,28.96,7.7361,15.84,1.5413
"2018-06-14 08:00:00",20.41,13.487,14.88,25.63,18.95,6.823,26.53,84.11,30.161,24.58,43.49331,102.2,13.73,14.33,9.22516,19.77,0.9574,28.56,25.94,8.42,73.06,68.61,45.16,41.506,35.86,12.5741,42.985,526.2276,180.43154,9.28,7.66,153.04,16.07,9.27,15.27,11.0161,36667,70.78,10123.42,18.116,34.97,59.02,698.24,98.69,2.985,19.67,28.27,8.463,8.7485,10,67.34,47.4561,9.54,20.0035,13.629,2.972,13.623,90.22,220.1,13.83,6.32,17.99,9.063,9.268,0.81389,10.44,28.94,7.7455,16.02,1.5407
"2018-06-15 08:00:00",20.4,13.406,14.8,25.8,18.84,6.839,26.15,84.07,29.404,24.38,42.93373,101.91,13.67,14.21,9.25435,19.35,0.9555,28.65,25.89,8.42,72.62,68.18,44.87,41.9224,35.06,12.5626,42.9352,526.6287,182.92128,9.22,,154.97,16.14,9.21,15.19,11.0165,36348,70.87,10090.57,18.037,34.94,59.272,691.16,97.31,2.922,19.95,28.33,8.4769,8.7628,10.13,67.29,47.8154,9.52,19.934,13.593,2.958,13.573,90.2,221.4,13.79,6.32,17.88,9.019,9.254,0.80646,10.44,29.01,7.7549,15.95,1.5176
"2018-06-18 08:00:00",20.24,,14.59,25.51,18.43,6.836,25.97,,29.198,24.24,42.73112,101.08,13.6,14.11,9.23489,19.37,0.9556,28.68,25.75,8.42,72.02,67.78,44.65,41.8568,34.82,12.5608,42.8272,522.5054,180.00501,9.02,7.67,154.91,16.05,9.15,15.13,11.018,36044,70.83,10061.44,17.938,34.8,59.572,688.43,95.97,2.92,19.62,28.33,8.4765,8.7604,10.03,,47.0967,9.51,19.8232,13.557,2.944,13.554,89.98,221,13.73,6.32,17.86,9.002,9.241,0.79884,10.43,29.08,7.7549,15.75,1.4949
"2018-06-19 08:00:00",19.98,12.972,14.41,25.38,18.43,6.849,25.68,83.45,29.738,24.04,42.53816,98.43,13.57,14.06,9.2057,19.21,0.9544,28.7,25.79,8.4,71.49,67.47,43.6,41.862,33.99,12.5399,42.5678,513.3483,178.62623,9.02,7.67,154.88,16.04,8.98,14.9,11.0185,35448,70.76,9826.04,17.84,34.45,59.611,678.55,95.26,2.884,19.53,28.02,8.4697,8.7541,9.91,65.68,46.8272,9.51,19.4728,13.474,2.902,13.365,89.47,219.2,13.63,6.31,17.28,8.985,9.23,0.79082,10.42,29.06,7.7549,15.55,1.4762
"2018-06-20 08:00:00",20.2,13.039,14.45,25.48,18.67,6.837,25.43,83.48,29.866,24.18,42.53816,99.23,13.58,14.08,9.21543,19.34,0.9555,28.7,25.92,8.39,71.31,67.88,43.9,42.2974,34.38,12.535,42.33,516.7118,177.85253,9.14,7.66,157.21,16.14,8.99,14.95,11.019,35525,70.62,9827.96,17.859,34.52,60.356,682.23,97,2.895,19.61,28.21,8.4621,8.7446,10.02,65.72,47.0268,9.5,19.4944,13.52,2.9,13.459,88.95,219.3,13.72,6.31,17.4,8.997,9.225,0.79581,10.43,29.17,7.7361,15.6,1.5116
"2018-06-21 08:00:00",20.19,12.861,14.3,25.4,18.84,6.835,25.05,83.36,29.512,24.11,42.104,98.91,13.53,13.97,9.24462,19.16,0.9538,28.66,25.87,8.37,70.86,67.8,43.48,42.6273,33.98,12.5355,42.5538,518.4673,175.4719,9.22,7.65,159.26,16.16,8.92,14.87,11.0195,35382,70.71,9735.24,17.751,34.41,61.121,673.42,96.81,2.864,19.5,28.26,8.4748,8.7569,9.95,65.3,46.5776,9.49,19.3188,13.505,2.89,13.426,89.11,218.1,13.66,6.31,17.22,8.943,9.213,0.79092,10.43,29.03,7.7361,15.56,1.5099
"2018-06-22 08:00:00",20.23,12.886,14.37,25.48,18.52,6.83,25.18,83.33,29.522,24.27,42.61534,98.96,13.66,14.18,9.27382,19.66,0.9547,28.64,26.02,8.37,71.5,68.24,43.37,42.6614,34.18,12.5177,42.6568,518.4133,174.55933,9.06,7.65,158.28,16.16,8.96,14.95,11.02,35667,70.65,9701.9,17.84,34.4,61.228,679.22,97.11,2.905,19.49,28.07,8.4646,8.7455,9.95,65.17,46.6974,9.51,19.3584,13.509,2.896,13.522,89.37,216.6,13.71,6.31,17.16,8.953,9.237,0.79874,10.45,29.04,7.7361,15.59,1.5247
"2018-06-25 08:00:00",20.18,12.653,14.02,25.34,18.99,6.851,25.19,83.11,29.453,23.88,41.79526,98.16,13.52,13.94,9.29328,19.25,0.9544,28.6,25.57,8.35,69.85,68.13,42.71,42.4063,33.38,12.4719,42.8999,511.8147,173.47813,9.29,7.62,158.16,16.01,8.9,14.66,11.0215,34977,70.71,9577.26,17.613,34.27,60.628,667.5,96.72,2.859,19.33,28,8.4673,8.746,9.95,64.39,46.2182,9.47,19.1825,13.41,2.902,13.298,89.75,217.8,13.6,6.31,16.81,8.91,9.201,0.78858,10.44,29.01,7.7455,15.36,1.5192
"2018-06-26 08:00:00",20.03,12.523,13.97,25.19,18.54,6.839,25.01,82.9,29.768,23.84,41.73737,97.4,13.56,13.92,9.29328,19.27,0.9542,28.57,25.6,8.33,69.84,68.1,42.43,42.3318,33.29,12.4576,42.8001,512.1418,172.57548,9.07,7.61,157.52,16.09,8.83,14.62,11.022,35288,70.58,9435.67,17.554,34.08,60.763,667.2,96.64,2.862,19.21,27.63,8.453,8.7314,9.89,63.29,45.9787,9.47,19.1779,13.378,2.89,13.328,89.62,217.1,13.58,6.29,16.64,8.9,9.199,0.78486,10.43,29.04,7.7361,15.29,1.5083
"2018-06-27 08:00:00",20.03,12.333,14.11,25.14,18.85,6.857,24.83,82.64,29.227,23.94,42.02681,96.01,13.53,14.04,9.29328,19.85,0.9534,28.6,25.79,8.32,70.61,67.93,41.69,42.3994,33.86,12.4385,42.7343,512.6734,171.9208,9.22,7.61,158.23,16.2,8.75,14.56,11.0225,35500,70.46,9258.94,17.623,33.94,61.151,658.91,97.65,2.883,19.2,27.69,8.4451,8.7226,9.81,62.12,45.769,9.48,19.0572,13.379,2.89,13.095,89.57,217.7,13.59,6.27,16.3,8.892,9.209,0.78623,10.43,28.93,7.7361,15.41,1.5241
"2018-06-28 08:00:00",19.98,12.196,13.9,25.17,19.1,6.852,23.98,82.39,29.384,23.8,41.79526,95.01,13.45,13.97,9.26409,19.6,0.952,28.62,25.6,8.27,70.15,67.67,41.54,42.5809,33.21,12.4154,42.7301,509.9132,169.61953,9.34,7.58,158.69,16.12,8.64,14.43,11.023,35306,70.37,9152.94,17.514,33.83,61.044,655.09,97.15,2.874,19.22,27.44,8.437,8.713,9.94,61.74,45.7191,9.46,18.9271,13.274,2.87,12.972,89.44,218,13.45,6.27,16.2,8.835,9.186,0.77489,10.42,29,7.7145,15.18,1.5135
"2018-06-29 08:00:00",20.14,12.513,14.02,25.11,19.12,6.85,24.68,82.53,29.886,24.04,42.03646,96.98,13.6,14.04,9.29328,19.95,0.9534,28.66,25.64,8.27,70.65,67.91,42.46,42.643,33.79,12.3885,42.7132,509.7905,170.89912,9.35,7.57,158.05,16.14,8.78,14.59,11.0235,35509,70.14,9393.22,17.603,34.13,61.025,665.91,98.83,2.885,19.29,27.55,8.4065,8.681,10.01,63.35,45.9088,9.49,19.0232,13.381,2.876,13.247,89.23,217.7,13.55,6.27,16.61,8.871,9.211,0.78867,10.43,28.86,7.7145,15.39,1.5376
"2018-07-02 08:00:00",20.02,,13.92,25.08,19.2,6.851,24.27,,29.316,23.87,41.71808,96.25,13.44,13.96,9.29328,19.57,0.9524,28.68,25.54,8.27,70.15,67.51,41.67,42.4369,33.38,12.3597,42.711,498.1049,170.02622,9.39,7.57,157.3,16.1,8.66,14.39,11.025,34895,70.21,9352.43,17.514,34.07,60.569,659.73,98.44,2.861,19.08,27.68,8.4167,8.6896,9.89,,45.3697,9.46,18.9172,13.289,2.872,13.14,89.22,217,13.4,6.27,16.3,8.848,9.186,0.77812,10.4,28.9,7.7145,15.19,1.5313
